order_id,customer_id,status
O0001067,C010032,Returned
O0001068,C003158,Delivered
O0001069,C011041,Cancelled
O0001070,C000674,Cancelled
O0001071,C019157,Cancelled
O0001072,C013596,Cancelled
O0001073,C009704,Cancelled
O0001074,C007856,delivered
O0001075,C017899,Cancelled
O0001076,C011222,Shipped
O0001077,C004058,Cancelled
O0001078,C018950,Delivered
O0001079,C003833,Cancelled
O0001080,C022098,Returned
O0001081,C021982,Shipped
O0001082,C004240,Returned
O0001083,C022478,
O0001084,C004188,Cancelled
O0001085,C021556,Returned
O0001086,C024305,Shipped
O0001087,C021634,delivered
O0001088,C024362,Shipped
O0001089,C019134,Shipped
O0001090,C005741,Shipped
O0001091,C009207,Delivered
O0001092,C017830,Delivered
O0001093,C021148,Shipped
O0001094,C002936,Shipped
O0001095,C002165,Returned
O0001096,C016536,delivered
O0001097,C021902,Shipped
O0001098,C013599,delivered
O0001099,C006636,delivered
O0001100,C014890,Delivered
O0001101,C024155,Returned
O0001102,C017517,delivered
O0001103,C018848,
O0001104,C024868,delivered
O0001105,C019213,
O0001106,C015136,delivered
O0001107,C002695,Cancelled
O0001108,C024289,Delivered
O0001109,C021578,Cancelled
O0001110,C010181,Returned
O0001111,C012751,Cancelled
O0001112,C009343,delivered
O0001113,C022894,Cancelled
O0001114,C014406,Cancelled
O0001115,C005912,Shipped
O0001116,C007954,Cancelled
O0001117,C017301,Cancelled
O0001118,C006570,Cancelled
O0001119,C007558,
O0001120,C006016,delivered
O0001121,C003326,Cancelled
O0001122,C010130,Cancelled
O0001123,C006475,Shipped
O0001124,C013360,Cancelled
O0001125,C009212,Shipped
O0001126,C024783,Delivered
O0001127,C012092,Returned
O0001128,C013191,Cancelled
O0001129,C023292,Shipped
O0001130,C000145,
O0001131,C007124,Returned
O0001132,C015934,Delivered
O0001133,C004519,Returned
O0001134,C002966,
O0001135,C006837,Returned
O0001136,C020152,delivered
O0001137,C005612,Cancelled
O0001138,C003992,Cancelled
O0001139,C010787,delivered
O0001140,C005440,Returned
O0001141,C007686,
O0001142,C010459,Shipped
O0001143,C020295,
O0001144,C012145,
O0001145,C001597,
O0001146,C000747,Cancelled
O0001147,C023435,Shipped
O0001148,C011068,
O0001149,C010280,
O0001150,C003012,Shipped
O0001151,C015302,delivered
O0001152,C007655,Delivered
O0001153,C014425,Cancelled
O0001154,C009467,
O0001155,C013010,Delivered
O0001156,C013446,Shipped
O0001157,C008560,
O0001158,C017917,Returned
O0001159,C013233,
O0001160,C020036,
O0001161,C001050,Returned
O0001162,C007689,Delivered
O0001163,C022380,Delivered
O0001164,C013782,
O0001165,C000283,
O0001166,C002023,Returned
O0001167,C007859,Shipped
O0001168,C009950,delivered
O0001169,C000366,Delivered
O0001170,C013473,delivered
O0001171,C000400,delivered
O0001172,C002054,Shipped
O0001173,C013872,delivered
O0001174,C014512,Shipped
O0001175,C017281,Returned
O0001176,C002032,
O0001177,C006051,Shipped
O0001178,C013806,Returned
O0001179,C018828,Shipped
O0001180,C017183,
O0001181,C002302,Shipped
O0001182,C016748,delivered
O0001183,C018699,
O0001184,C023267,
O0001185,C015470,Cancelled
O0001186,C024282,
O0001187,C000662,Delivered
O0001188,C014689,
O0001189,C008662,
O0001190,C023580,Returned
O0001191,C016451,Cancelled
O0001192,C016554,Delivered
O0001193,C017929,Delivered
O0001194,C014523,Returned
O0001195,C013623,delivered
O0001196,C020820,
O0001197,C003553,Cancelled
O0001198,C015694,Cancelled
O0001199,C003547,Cancelled
O0001200,C004333,Cancelled
O0001201,C011291,delivered
O0001202,C022725,Delivered
O0001203,C017920,
O0001204,C013977,delivered
O0001205,C006055,Returned
O0001206,C003122,Cancelled
O0001207,C008264,delivered
O0001208,C022422,Returned
O0001209,C014371,Returned
O0001210,C021552,
O0001211,C008806,Delivered
O0001212,C013526,
O0001213,C014075,
O0001214,C006478,Cancelled
O0001215,C007187,delivered
O0001216,C015676,Returned
O0001217,C007773,Shipped
O0001218,C009175,Delivered
O0001219,C003584,
O0001220,C007447,Cancelled
O0001221,C022447,Shipped
O0001222,C021157,Shipped
O0001223,C001913,Cancelled
O0001224,C012937,Shipped
O0001225,C004498,delivered
O0001226,C016894,Shipped
O0001227,C022371,Shipped
O0001228,C000738,Shipped
O0001229,C024847,delivered
O0001230,C019770,Shipped
O0001231,C015583,
O0001232,C000895,Delivered
O0001233,C002386,Cancelled
O0001234,C008926,delivered
O0001235,C011794,delivered
O0001236,C019638,
O0001237,C024714,Cancelled
O0001238,C006968,Returned
O0001239,C018091,Delivered
O0001240,C016418,Delivered
O0001241,C018363,Shipped
O0001242,C023028,
O0001243,C015691,
O0001244,C021624,
O0001245,C000390,Shipped
O0001246,C005999,Cancelled
O0001247,C011736,Cancelled
O0001248,C020228,Shipped
O0001249,C001742,delivered
O0001250,C013138,Returned
O0001251,C007033,Returned
O0001252,C005229,Cancelled
O0001253,C000526,Shipped
O0001254,C000879,Delivered
O0001255,C021283,Returned
O0001256,C008869,
O0001257,C008838,Delivered
O0001258,C008756,Shipped
O0001259,C000816,Delivered
O0001260,C003391,Shipped
O0001261,C010448,delivered
O0001262,C023865,delivered
O0001263,C021200,Returned
O0001264,C000502,Delivered
O0001265,C010571,Returned
O0001266,C022454,Returned
O0001267,C010818,
O0001268,C023499,Returned
O0001269,C016052,Cancelled
O0001270,C013735,Returned
O0001271,C012639,Cancelled
O0001272,C019632,
O0001273,C018462,Shipped
O0001274,C022573,
O0001275,C006427,
O0001276,C012183,Returned
O0001277,C022541,delivered
O0001278,C004788,Delivered
O0001279,C016720,Returned
O0001280,C016842,Returned
O0001281,C019051,Returned
O0001282,C011502,Returned
O0001283,C017663,Delivered
O0001284,C014644,Shipped
O0001285,C013489,Delivered
O0001286,C000591,
O0001287,C000394,
O0001288,C006236,Delivered
O0001289,C013899,Delivered
O0001290,C015208,Cancelled
O0001291,C004704,Cancelled
O0001292,C015665,delivered
O0001293,C014060,Cancelled
O0001294,C021543,Delivered
O0001295,C007915,
O0001296,C009907,Shipped
O0001297,C018972,Delivered
O0001298,C020118,delivered
O0001299,C010472,
O0001300,C001339,delivered
O0001301,C012089,Shipped
O0001302,C001915,Cancelled
O0001303,C003239,
O0001304,C012018,delivered
O0001305,C018100,Delivered
O0001306,C006059,Returned
O0001307,C019272,Delivered
O0001308,C022167,Shipped
O0001309,C002499,Delivered
O0001310,C011390,Returned
O0001311,C005570,
O0001312,C009902,
O0001313,C024540,Cancelled
O0001314,C006072,Shipped
O0001315,C004610,Delivered
O0001316,C020624,Returned
O0001317,C023324,Delivered
O0001318,C008348,Delivered
O0001319,C019429,delivered
O0001320,C016449,Cancelled
O0001321,C008823,Shipped
O0001322,C014873,Shipped
O0001323,C017905,Shipped
O0001324,C015661,Cancelled
O0001325,C021082,Cancelled
O0001326,C000878,Returned
O0001327,C005855,Delivered
O0001328,C001082,Shipped
O0001329,C021570,Cancelled
O0001330,C006001,Shipped
O0001331,C022571,delivered
O0001332,C023305,delivered
O0001333,C018423,Shipped
O0001334,C011644,Returned
O0001335,C009974,Shipped
O0001336,C020416,delivered
O0001337,C007219,Cancelled
O0001338,C023958,delivered
O0001339,C008057,Cancelled
O0001340,C011155,
O0001341,C006165,Returned
O0001342,C022542,Cancelled
O0001343,C009559,Cancelled
O0001344,C007106,
O0001345,C023448,Delivered
O0001346,C018916,Shipped
O0001347,C009135,Shipped
O0001348,C023215,
O0001349,C013227,
O0001350,C006772,Cancelled
O0001351,C024681,Delivered
O0001352,C010992,Cancelled
O0001353,C000673,Shipped
O0001354,C001694,delivered
O0001355,C020519,Shipped
O0001356,C000596,
O0001357,C017687,Shipped
O0001358,C020561,delivered
O0001359,C001271,Cancelled
O0001360,C012722,Returned
O0001361,C004797,
O0001362,C007951,delivered
O0001363,C006482,
O0001364,C000078,Delivered
O0001365,C018811,delivered
O0001366,C010734,Cancelled
O0001367,C020290,Returned
O0001368,C008649,delivered
O0001369,C012560,delivered
O0001370,C009580,Delivered
O0001371,C023518,
O0001372,C006925,delivered
O0001373,C023411,delivered
O0001374,C008267,
O0001375,C014936,delivered
O0001376,C014732,Cancelled
O0001377,C009174,Returned
O0001378,C024957,Cancelled
O0001379,C004770,Returned
O0001380,C024400,Shipped
O0001381,C023890,Shipped
O0001382,C000463,delivered
O0001383,C010802,Shipped
O0001384,C002654,Cancelled
O0001385,C009024,Shipped
O0001386,C004520,delivered
O0001387,C001968,Cancelled
O0001388,C016757,Shipped
O0001389,C002529,Cancelled
O0001390,C024395,Shipped
O0001391,C000150,delivered
O0001392,C006547,delivered
O0001393,C019962,delivered
O0001394,C019668,delivered
O0001395,C008732,Cancelled
O0001396,C022283,Returned
O0001397,C005969,Delivered
O0001398,C016941,Cancelled
O0001399,C007503,Returned
O0001400,C009782,
O0001401,C022177,Returned
O0001402,C022802,Returned
O0001403,C015971,
O0001404,C020176,Shipped
O0001405,C005797,
O0001406,C019928,Returned
O0001407,C016996,Returned
O0001408,C003157,Delivered
O0001409,C002105,Cancelled
O0001410,C006689,Delivered
O0001411,C023048,
O0001412,C004156,
O0001413,C010847,Cancelled
O0001414,C015836,Shipped
O0001415,C022836,delivered
O0001416,C020288,delivered
O0001417,C012387,Shipped
O0001418,C001071,Shipped
O0001419,C018796,delivered
O0001420,C020991,
O0001421,C018112,Shipped
O0001422,C007945,
O0001423,C004343,Delivered
O0001424,C000195,Cancelled
O0001425,C016770,Returned
O0001426,C005222,
O0001427,C016774,
O0001428,C012176,delivered
O0001429,C005950,Cancelled
O0001430,C010089,Cancelled
O0001431,C018986,Shipped
O0001432,C024534,Returned
O0001433,C008179,Cancelled
O0001434,C015788,Delivered
O0001435,C002995,delivered
O0001436,C019412,Delivered
O0001437,C005838,Shipped
O0001438,C011105,delivered
O0001439,C020234,Cancelled
O0001440,C008180,
O0001441,C023512,Delivered
O0001442,C003533,
O0001443,C019383,Delivered
O0001444,C012689,
O0001445,C012378,Shipped
O0001446,C017125,Shipped
O0001447,C024115,Cancelled
O0001448,C024347,Returned
O0001449,C010954,delivered
O0001450,C023285,Delivered
O0001451,C005705,Returned
O0001452,C011307,Cancelled
O0001453,C005335,delivered
O0001454,C013929,
O0001455,C002554,
O0001456,C006839,Cancelled
O0001457,C011372,
O0001458,C023057,Returned
O0001459,C001067,Cancelled
O0001460,C003373,delivered
O0001461,C016570,Cancelled
O0001462,C001085,Returned
O0001463,C024335,Cancelled
O0001464,C000527,Returned
O0001465,C017559,Delivered
O0001466,C018915,Delivered
O0001467,C000301,Returned
O0001468,C006616,Cancelled
O0001469,C021956,Returned
O0001470,C020206,Cancelled
O0001471,C017684,Shipped
O0001472,C017608,
O0001473,C006436,Delivered
O0001474,C008228,delivered
O0001475,C023719,delivered
O0001476,C023394,Shipped
O0001477,C013790,Cancelled
O0001478,C005425,Cancelled
O0001479,C020829,Returned
O0001480,C011597,Shipped
O0001481,C024252,Delivered
O0001482,C015053,Returned
O0001483,C021726,Returned
O0001484,C016701,Returned
O0001485,C007528,Shipped
O0001486,C001549,Delivered
O0001487,C010697,
O0001488,C020633,Returned
O0001489,C023723,
O0001490,C020024,Delivered
O0001491,C009126,
O0001492,C006341,Delivered
O0001493,C012908,Cancelled
O0001494,C015222,
O0001495,C018305,Shipped
O0001496,C010524,Delivered
O0001497,C016108,Shipped
O0001498,C016039,
O0001499,C003778,
O0001500,C019596,Returned
O0001501,C014579,
O0001502,C015962,Shipped
O0001503,C002636,Cancelled
O0001504,C002958,Shipped
O0001505,C015882,Returned
O0001506,C005777,Shipped
O0001507,C012577,
O0001508,C014555,Cancelled
O0001509,C020473,
O0001510,C015719,Cancelled
O0001511,C001622,Delivered
O0001512,C011461,Shipped
O0001513,C000400,Delivered
O0001514,C018411,Cancelled
O0001515,C023515,Cancelled
O0001516,C004698,Shipped
O0001517,C010685,Cancelled
O0001518,C022709,
O0001519,C007403,
O0001520,C005577,delivered
O0001521,C006846,Delivered
O0001522,C002546,
O0001523,C017813,Returned
O0001524,C021536,Delivered
O0001525,C005544,Cancelled
O0001526,C007617,Delivered
O0001527,C024943,
O0001528,C024711,Cancelled
O0001529,C022106,Returned
O0001530,C000684,Cancelled
O0001531,C001105,
O0001532,C018350,Shipped
O0001533,C009390,
O0001534,C001806,Delivered
O0001535,C012075,Cancelled
O0001536,C020301,Delivered
O0001537,C006889,Shipped
O0001538,C024087,Returned
O0001539,C015119,
O0001540,C019675,delivered
O0001541,C011543,Shipped
O0001542,C010085,Cancelled
O0001543,C011869,Shipped
O0001544,C014230,
O0001545,C014947,Delivered
O0001546,C023064,Shipped
O0001547,C021883,Returned
O0001548,C007205,Delivered
O0001549,C012664,
O0001550,C014344,Shipped
O0001551,C007810,
O0001552,C005421,Returned
O0001553,C012875,Shipped
O0001554,C018560,Returned
O0001555,C023582,delivered
O0001556,C013893,
O0001557,C018433,Cancelled
O0001558,C019885,Cancelled
O0001559,C019118,Cancelled
O0001560,C020504,Cancelled
O0001561,C009736,delivered
O0001562,C009196,
O0001563,C005068,
O0001564,C014401,Returned
O0001565,C012613,Returned
O0001566,C013898,delivered
O0001567,C009435,delivered
O0001568,C018392,Shipped
O0001569,C000492,Returned
O0001570,C011216,delivered
O0001571,C018913,delivered
O0001572,C018627,Delivered
O0001573,C023200,Delivered
O0001574,C019392,Delivered
O0001575,C006721,delivered
O0001576,C005869,
O0001577,C017200,Cancelled
O0001578,C003141,Cancelled
O0001579,C007622,Shipped
O0001580,C018955,Cancelled
O0001581,C007442,Returned
O0001582,C004771,
O0001583,C002282,delivered
O0001584,C024141,Returned
O0001585,C021949,
O0001586,C009934,Cancelled
O0001587,C010393,Shipped
O0001588,C001042,Shipped
O0001589,C002620,
O0001590,C018749,
O0001591,C004471,Returned
O0001592,C011022,Cancelled
O0001593,C000898,Shipped
O0001594,C003256,Returned
O0001595,C010238,Cancelled
O0001596,C004117,Delivered
O0001597,C009201,delivered
O0001598,C018547,Cancelled
O0001599,C022124,Shipped
O0001600,C018674,Shipped
O0001601,C003720,
O0001602,C020537,
O0001603,C022076,Shipped
O0001604,C011231,Delivered
O0001605,C010651,
O0001606,C018201,Delivered
O0001607,C001313,
O0001608,C005657,delivered
O0001609,C001742,Returned
O0001610,C015007,delivered
O0001611,C008007,
O0001612,C017927,delivered
O0001613,C022270,delivered
O0001614,C022718,delivered
O0001615,C010828,Cancelled
O0001616,C009627,Returned
O0001617,C016101,Cancelled
O0001618,C013456,
O0001619,C007908,
O0001620,C002213,
O0001621,C015838,Shipped
O0001622,C007592,Delivered
O0001623,C024375,Returned
O0001624,C003300,
O0001625,C007786,
O0001626,C021628,Cancelled
O0001627,C019996,Delivered
O0001628,C024703,Shipped
O0001629,C008380,
O0001630,C012615,delivered
O0001631,C004149,
O0001632,C009486,delivered
O0001633,C018688,
O0001634,C024546,Returned
O0001635,C014116,delivered
O0001636,C022564,Returned
O0001637,C008011,
O0001638,C006611,Returned
O0001639,C016774,Cancelled
O0001640,C020259,Returned
O0001641,C024574,Delivered
O0001642,C014427,Returned
O0001643,C006338,Shipped
O0001644,C006375,Shipped
O0001645,C022308,Shipped
O0001646,C023640,Delivered
O0001647,C003140,
O0001648,C008595,
O0001649,C007630,Shipped
O0001650,C024437,delivered
O0001651,C006413,Delivered
O0001652,C012273,delivered
O0001653,C005339,Delivered
O0001654,C023607,Returned
O0001655,C018689,delivered
O0001656,C015632,Returned
O0001657,C021305,delivered
O0001658,C000835,
O0001659,C008563,delivered
O0001660,C021620,
O0001661,C019508,
O0001662,C013324,Cancelled
O0001663,C014394,Cancelled
O0001664,C013555,Delivered
O0001665,C015538,Delivered
O0001666,C009676,Cancelled
O0001667,C015096,Delivered
O0001668,C016035,delivered
O0001669,C006452,Cancelled
O0001670,C017895,delivered
O0001671,C009095,delivered
O0001672,C018226,
O0001673,C005911,Delivered
O0001674,C021729,Returned
O0001675,C008257,Cancelled
O0001676,C013398,
O0001677,C022151,
O0001678,C012371,Delivered
O0001679,C005065,Delivered
O0001680,C017080,delivered
O0001681,C009281,Delivered
O0001682,C011789,Returned
O0001683,C022253,
O0001684,C017109,Delivered
O0001685,C010167,delivered
O0001686,C020534,
O0001687,C014135,Returned
O0001688,C007447,Returned
O0001689,C002674,
O0001690,C018402,delivered
O0001691,C003119,Delivered
O0001692,C018501,Returned
O0001693,C003825,Shipped
O0001694,C002456,Delivered
O0001695,C023290,Cancelled
O0001696,C024067,delivered
O0001697,C012124,Delivered
O0001698,C009140,Shipped
O0001699,C014597,delivered
O0001700,C023464,Cancelled
O0001701,C010277,delivered
O0001702,C015673,delivered
O0001703,C010894,Delivered
O0001704,C008103,Returned
O0001705,C009272,Delivered
O0001706,C014563,Cancelled
O0001707,C018635,
O0001708,C017174,
O0001709,C000298,
O0001710,C006753,delivered
O0001711,C006596,
O0001712,C024611,Returned
O0001713,C020382,Returned
O0001714,C016376,Cancelled
O0001715,C010016,
O0001716,C017594,Delivered
O0001717,C019345,Cancelled
O0001718,C007707,Delivered
O0001719,C000250,Delivered
O0001720,C015490,Delivered
O0001721,C012097,Shipped
O0001722,C020380,
O0001723,C022039,Cancelled
O0001724,C000666,Cancelled
O0001725,C008201,Returned
O0001726,C014061,Shipped
O0001727,C017000,
O0001728,C012236,delivered
O0001729,C024134,delivered
O0001730,C020937,Delivered
O0001731,C022410,delivered
O0001732,C009054,Cancelled
O0001733,C003935,delivered
O0001734,C001344,
O0001735,C004599,
O0001736,C010757,Shipped
O0001737,C002161,Cancelled
O0001738,C018817,Delivered
O0001739,C019671,Delivered
O0001740,C014163,delivered
O0001741,C010782,delivered
O0001742,C024361,delivered
O0001743,C004864,Delivered
O0001744,C007503,delivered
O0001745,C021642,delivered
O0001746,C017018,
O0001747,C001498,Returned
O0001748,C004042,Cancelled
O0001749,C003154,Returned
O0001750,C013809,Shipped
O0001751,C022220,Delivered
O0001752,C006925,Shipped
O0001753,C009496,Returned
O0001754,C011589,Delivered
O0001755,C024139,
O0001756,C003522,Cancelled
O0001757,C012887,Shipped
O0001758,C018507,Shipped
O0001759,C015239,Shipped
O0001760,C009721,
O0001761,C004255,Shipped
O0001762,C010192,
O0001763,C016272,Delivered
O0001764,C002895,Cancelled
O0001765,C002876,delivered
O0001766,C021158,Shipped
O0001767,C020240,Cancelled
O0001768,C013935,Returned
O0001769,C004371,Cancelled
O0001770,C013930,Cancelled
O0001771,C007890,delivered
O0001772,C022226,Shipped
O0001773,C017108,Returned
O0001774,C006279,Cancelled
O0001775,C006656,Cancelled
O0001776,C021595,Cancelled
O0001777,C013900,Shipped
O0001778,C012588,delivered
O0001779,C021269,Cancelled
O0001780,C008593,
O0001781,C014629,delivered
O0001782,C007794,
O0001783,C017281,Cancelled
O0001784,C015723,Cancelled
O0001785,C005936,Cancelled
O0001786,C021634,Returned
O0001787,C017788,Returned
O0001788,C012352,Cancelled
O0001789,C009320,
O0001790,C019635,Cancelled
O0001791,C003945,Shipped
O0001792,C017533,
O0001793,C004476,delivered
O0001794,C013514,Cancelled
O0001795,C010790,Returned
O0001796,C001937,
O0001797,C017819,Cancelled
O0001798,C017333,delivered
O0001799,C016346,delivered
O0001800,C024188,Delivered
O0001801,C015030,Returned
O0001802,C017822,
O0001803,C018410,Shipped
O0001804,C006031,delivered
O0001805,C009780,Shipped
O0001806,C017681,Delivered
O0001807,C003869,Returned
O0001808,C005742,Shipped
