payment_id,order_id,payment_method,amount
PAY0000666,O0062680,UPI,5345.27
PAY0000667,O0029081,COD,3696.42
PAY0000668,O0027402,UPI,19351.69
PAY0000669,O0048891,UPI,24111.47
PAY0000670,O0079200,UPI,13699.3
PAY0000671,O0036947,Card,16447.58
PAY0000672,O0088699,NetBanking,9809.91
PAY0000673,O0030755,UPI,19369.56
PAY0000674,O0074688,Unknown,20904.3
PAY0000675,O0095923,Card,18084.3
PAY0000676,O0038979,Unknown,20944.21
PAY0000677,O0058206,COD,10920.7
PAY0000678,O0039976,UPI,15979.66
PAY0000679,O0081323,UPI,435.8
PAY0000680,O0066613,UPI,24657.65
PAY0000681,O0099245,COD,10708.04
PAY0000682,O0029929,NetBanking,4324.12
PAY0000683,O0009206,UPI,12900.22
PAY0000684,O0039860,UPI,10296.17
PAY0000685,O0039567,Card,1933.84
PAY0000686,O0021613,Unknown,24408.37
PAY0000687,O0098271,Card,17666.93
PAY0000688,O0084132,NetBanking,604.45
PAY0000689,O0072010,NetBanking,11891.08
PAY0000690,O0022645,UPI,18729.66
PAY0000691,O0069558,Card,17691.79
PAY0000692,O0018347,NetBanking,18986.03
PAY0000693,O0002088,UPI,13058.4
PAY0000694,O0045527,Card,8762.32
PAY0000695,O0013748,UPI,11133.92
PAY0000696,O0043715,Card,4662.02
PAY0000697,O0046915,COD,12113.77
PAY0000698,O0041279,Unknown,13172.32
PAY0000699,O0047350,UPI,6809.55
PAY0000700,O0083238,Card,13340.16
PAY0000701,O0065118,Unknown,18095.29
PAY0000702,O0039134,UPI,20886.87
PAY0000703,O0041594,Unknown,19806.08
PAY0000704,O0033882,UPI,8500.08
PAY0000705,O0054973,UPI,4209.69
PAY0000706,O0057569,UPI,13676.01
PAY0000707,O0028821,COD,13624.55
PAY0000708,O0057472,UPI,6905.15
PAY0000709,O0034564,UPI,19996.89
PAY0000710,O0027656,COD,16823.9
PAY0000711,O0021986,UPI,23747.74
PAY0000712,O0088934,COD,5560.22
PAY0000713,O0041072,COD,442.18
PAY0000714,O0079690,NetBanking,10768.51
PAY0000715,O0082157,COD,7311.55
PAY0000716,O0036160,Card,2542.09
PAY0000717,O0048595,Card,23010.06
PAY0000718,O0070076,UPI,20676.88
PAY0000719,O0035008,UPI,19075.59
PAY0000720,O0044680,UPI,24695.03
PAY0000721,O0042945,COD,6754.99
PAY0000722,O0015140,COD,7615.12
PAY0000724,O0080338,UPI,12167.07
PAY0000725,O0085431,Card,7110.37
PAY0000726,O0089434,Card,20162.44
PAY0000727,O0072244,UPI,16231.94
PAY0000728,O0098937,COD,12616.02
PAY0000729,O0028382,Unknown,7408.15
PAY0000730,O0036626,COD,15671.37
PAY0000731,O0069230,Card,10547.8
PAY0000732,O0000001,Unknown,7410.64
PAY0000733,O0054097,UPI,-99.84
PAY0000734,O0068700,UPI,2303.3
PAY0000735,O0096333,UPI,17579.12
PAY0000736,O0055398,Card,22458.78
PAY0000737,O0008186,Card,20447.87
PAY0000738,O0081274,COD,10534.47
PAY0000739,O0035819,NetBanking,14654.79
PAY0000740,O0078360,UPI,23495.91
PAY0000741,O0054279,NetBanking,13899.08
PAY0000742,O0098101,UPI,8954.85
PAY0000743,O0053110,UPI,2921.78
PAY0000744,O0095825,UPI,20405.07
PAY0000745,O0059221,COD,12210.25
PAY0000746,O0009285,UPI,24181.48
PAY0000747,O0082790,Unknown,20125.58
PAY0000748,O0090917,Unknown,5587.71
PAY0000749,O0072335,NetBanking,12733.09
PAY0000750,O0052661,Unknown,14214.45
PAY0000751,O0007967,COD,17454.3
PAY0000752,O0033688,UPI,24318.13
PAY0000753,O0081280,UPI,308.78
PAY0000754,O0012374,COD,784.05
PAY0000755,O0039843,UPI,13062.71
PAY0000756,O0069466,COD,1608.71
PAY0000757,O0023795,NetBanking,1747.05
PAY0000758,O0008822,NetBanking,1991.42
PAY0000759,O0085330,Unknown,6857.65
PAY0000760,O0001436,UPI,15191.12
PAY0000761,O0008474,NetBanking,14592.02
PAY0000762,O0098711,Card,54.38
PAY0000763,O0097309,Card,17281.06
PAY0000764,O0071819,Card,4774.7
PAY0000765,O0036324,COD,20393.33
PAY0000766,O0045911,Card,15566.43
PAY0000767,O0015367,COD,6879.35
PAY0000768,O0009324,COD,22745.16
PAY0000769,O0045988,UPI,24942.3
PAY0000770,O0081714,UPI,21039.8
PAY0000771,O0000058,Card,9897.21
PAY0000772,O0043089,NetBanking,439.04
PAY0000773,O0025775,Card,4501.71
PAY0000774,O0091928,Card,21495.27
PAY0000775,O0061107,COD,324.54
PAY0000776,O0019997,UPI,15210.73
PAY0000777,O0031415,NetBanking,7330.65
PAY0000778,O0057542,NetBanking,291.73
PAY0000779,O0068878,UPI,20758.76
PAY0000780,O0099644,UPI,4720.31
PAY0000781,O0090110,COD,2015.0
PAY0000782,O0058216,Card,20960.55
PAY0000783,O0087187,Unknown,3065.08
PAY0000784,O0099243,Unknown,16878.64
PAY0000785,O0042750,NetBanking,17055.33
PAY0000786,O0014181,Unknown,10310.05
PAY0000787,O0058630,Unknown,8343.06
PAY0000788,O0021720,COD,17234.19
PAY0000789,O0008278,COD,19562.0
PAY0000790,O0043901,Card,622.98
PAY0000791,O0059520,Card,16490.32
PAY0000792,O0088894,UPI,413.63
PAY0000793,O0052271,UPI,12233.07
PAY0000794,O0086844,UPI,20729.06
PAY0000795,O0072890,Card,2544.42
PAY0000796,O0051970,Card,14429.57
PAY0000797,O0065274,Unknown,11158.19
PAY0000798,O0026367,UPI,17338.61
PAY0000799,O0038788,Unknown,21604.16
PAY0000800,O0022205,Card,17028.2
PAY0000802,O0020739,Card,24987.1
PAY0000803,O0097493,UPI,15754.86
PAY0000804,O0063379,UPI,7716.56
PAY0000805,O0051565,NetBanking,-35.11
PAY0000806,O0057195,COD,9684.18
PAY0000807,O0007241,COD,6658.24
PAY0000808,O0039197,Card,12719.0
PAY0000809,O0000248,UPI,16514.63
PAY0000810,O0044306,NetBanking,3926.47
PAY0000811,O0081547,UPI,11415.19
PAY0000812,O0009284,UPI,5598.17
PAY0000813,O0018140,Card,18885.32
PAY0000814,O0063864,UPI,342.48
PAY0000815,O0062690,COD,5905.93
PAY0000816,O0095109,Unknown,1524.26
PAY0000818,O0038033,UPI,12806.91
PAY0000819,O0071600,UPI,6803.37
PAY0000820,O0002794,Unknown,6323.56
PAY0000821,O0091599,Card,18917.37
PAY0000822,O0036154,UPI,4496.81
PAY0000823,O0062224,NetBanking,10610.34
PAY0000824,O0045514,NetBanking,20065.9
PAY0000825,O0040779,Unknown,16333.86
PAY0000826,O0015697,Unknown,8043.29
PAY0000827,O0063481,UPI,6659.82
PAY0000829,O0098422,Unknown,9784.6
PAY0000830,O0079631,COD,8450.08
PAY0000831,O0015467,UPI,20668.38
PAY0000832,O0019991,Card,12072.09
PAY0000833,O0064843,UPI,2490.41
PAY0000834,O0017439,NetBanking,21317.61
PAY0000835,O0088147,NetBanking,13041.49
PAY0000836,O0029606,NetBanking,15132.89
PAY0000837,O0052892,NetBanking,8969.97
PAY0000838,O0020688,UPI,6319.16
PAY0000839,O0064538,Unknown,10604.77
PAY0000840,O0045686,UPI,17112.47
PAY0000841,O0091098,NetBanking,21156.22
PAY0000842,O0094802,Unknown,8401.75
PAY0000843,O0085128,COD,12040.35
PAY0000844,O0004933,Card,7513.51
PAY0000845,O0048061,UPI,7524.69
PAY0000846,O0022466,UPI,11266.56
PAY0000847,O0062306,COD,23869.88
PAY0000848,O0036263,Card,4140.15
PAY0000849,O0071439,COD,23166.06
PAY0000850,O0019914,UPI,10360.74
PAY0000851,O0077472,Card,14594.75
PAY0000852,O0038378,COD,22258.46
PAY0000853,O0048557,UPI,6928.96
PAY0000854,O0086190,UPI,2672.31
PAY0000855,O0030477,Card,14291.43
PAY0000856,O0042787,UPI,214.47
PAY0000857,O0015109,UPI,7117.43
PAY0000858,O0089407,COD,17896.95
PAY0000859,O0032609,COD,16772.01
PAY0000860,O0093730,Card,15925.34
PAY0000861,O0057126,Card,9622.77
PAY0000862,O0087233,UPI,11134.21
PAY0000863,O0091734,NetBanking,18052.79
PAY0000864,O0058253,UPI,17955.14
PAY0000865,O0004098,UPI,2035.78
PAY0000866,O0076977,NetBanking,3940.56
PAY0000867,O0009766,UPI,6363.07
PAY0000868,O0054853,Unknown,16397.28
PAY0000869,O0037238,Card,7822.41
PAY0000870,O0090399,Unknown,8667.33
PAY0000871,O0058803,UPI,19464.22
PAY0000872,O0060433,UPI,19941.34
PAY0000873,O0028180,UPI,19095.79
PAY0000874,O0000521,UPI,20754.97
PAY0000875,O0079203,UPI,23405.6
PAY0000876,O0061866,UPI,22339.0
PAY0000877,O0040596,Card,16952.79
PAY0000878,O0053781,UPI,24671.3
PAY0000879,O0073505,COD,2293.19
PAY0000880,O0036424,Card,10215.19
PAY0000881,O0014959,COD,4452.17
PAY0000882,O0014941,NetBanking,15660.37
PAY0000883,O0018787,COD,7122.97
PAY0000884,O0033351,UPI,23073.46
PAY0000885,O0017744,COD,11325.73
PAY0000886,O0060425,UPI,12018.08
PAY0000887,O0076109,UPI,13682.88
PAY0000888,O0013694,COD,21498.12
PAY0000889,O0069172,Card,20704.32
PAY0000890,O0054543,COD,4679.78
PAY0000891,O0035755,UPI,16799.64
PAY0000892,O0074672,UPI,15463.55
PAY0000893,O0003970,Unknown,1471.1
PAY0000894,O0053894,UPI,18601.63
PAY0000895,O0054388,COD,14930.34
PAY0000896,O0058028,Card,17135.55
PAY0000897,O0018864,Unknown,19680.22
PAY0000898,O0031543,UPI,13868.16
PAY0000899,O0053980,UPI,774.76
PAY0000900,O0092825,Card,4648.83
PAY0000901,O0095009,Card,32.94
PAY0000902,O0071453,UPI,5178.08
PAY0000903,O0068846,Unknown,14786.32
PAY0000904,O0040232,Card,3017.5
PAY0000905,O0040879,Unknown,23087.16
PAY0000906,O0043191,COD,20272.24
PAY0000907,O0037705,Card,4099.64
PAY0000908,O0081073,NetBanking,24269.64
PAY0000909,O0057218,Card,24367.07
PAY0000910,O0045968,NetBanking,15803.19
PAY0000911,O0095414,Card,18421.48
PAY0000912,O0007249,UPI,24166.36
PAY0000913,O0097705,Unknown,10971.07
PAY0000914,O0057138,UPI,13688.21
PAY0000915,O0097136,COD,6132.47
PAY0000916,O0041773,COD,21335.21
PAY0000917,O0055902,COD,3185.28
PAY0000918,O0091200,NetBanking,19871.75
PAY0000919,O0035741,Unknown,1091.52
PAY0000920,O0046004,Card,15890.27
PAY0000921,O0036004,UPI,4417.92
PAY0000922,O0044424,NetBanking,14859.5
PAY0000923,O0032287,Unknown,10216.63
PAY0000924,O0018975,COD,13043.49
PAY0000925,O0022547,Card,19706.26
PAY0000926,O0039207,NetBanking,7100.06
PAY0000927,O0046011,Card,184.01
PAY0000928,O0027467,NetBanking,15642.63
PAY0000929,O0029611,UPI,3521.07
PAY0000930,O0024076,COD,14663.87
PAY0000931,O0072816,NetBanking,21312.69
PAY0000932,O0087040,Unknown,4554.2
PAY0000933,O0022535,NetBanking,23128.81
PAY0000934,O0034071,Card,2946.83
PAY0000935,O0000226,NetBanking,6892.42
PAY0000936,O0091210,Card,4538.94
PAY0000937,O0059131,UPI,3812.52
PAY0000938,O0007854,UPI,17154.64
PAY0000939,O0001133,UPI,24470.42
PAY0000940,O0093685,COD,14021.28
PAY0000941,O0009971,NetBanking,21511.86
PAY0000942,O0092281,Card,22566.0
PAY0000943,O0049851,NetBanking,5287.45
PAY0000944,O0019738,UPI,555.31
PAY0000945,O0012508,UPI,3645.22
PAY0000946,O0053031,NetBanking,10983.49
PAY0000947,O0075082,UPI,18162.97
PAY0000948,O0015175,UPI,24967.41
PAY0000949,O0047651,NetBanking,21108.78
PAY0000950,O0019182,NetBanking,18353.33
PAY0000951,O0093000,UPI,9036.98
PAY0000952,O0043533,Card,20336.57
PAY0000953,O0083024,Card,3069.23
PAY0000954,O0036123,UPI,13584.14
PAY0000955,O0078562,Card,22518.38
PAY0000956,O0050733,Card,14804.2
PAY0000957,O0006265,UPI,10995.85
PAY0000958,O0021704,NetBanking,8842.12
PAY0000959,O0099182,UPI,1012.73
PAY0000960,O0015392,UPI,21612.38
PAY0000961,O0028314,UPI,20236.63
PAY0000962,O0091136,Unknown,11373.75
PAY0000963,O0045064,Card,5227.56
PAY0000964,O0039649,Unknown,15301.22
PAY0000965,O0054987,UPI,21768.8
PAY0000966,O0038546,Unknown,18094.02
PAY0000968,O0035891,UPI,16552.37
PAY0000969,O0011771,UPI,13450.42
PAY0000970,O0088368,Unknown,3601.67
PAY0000971,O0000481,COD,18938.09
PAY0000972,O0008170,Card,16103.3
PAY0000973,O0076676,Unknown,4420.46
PAY0000974,O0072546,UPI,11775.39
PAY0000975,O0090054,UPI,5148.17
PAY0000976,O0063950,NetBanking,7225.05
PAY0000977,O0053421,UPI,1715.11
PAY0000978,O0013019,UPI,6208.45
PAY0000979,O0031543,UPI,6975.24
PAY0000980,O0072870,UPI,12979.27
PAY0000981,O0069812,COD,2191.37
PAY0000982,O0077678,UPI,14624.6
PAY0000983,O0090087,COD,9078.68
PAY0000984,O0082736,UPI,16377.66
PAY0000985,O0001233,UPI,207.91
PAY0000986,O0036762,Unknown,9046.07
PAY0000987,O0046531,NetBanking,75.42
PAY0000988,O0067340,UPI,12321.6
PAY0000989,O0090325,COD,9952.72
PAY0000990,O0088545,UPI,17108.68
PAY0000991,O0020921,UPI,13137.04
PAY0000992,O0017875,NetBanking,24923.28
PAY0000993,O0078569,UPI,7219.61
PAY0000994,O0009840,Card,2014.61
PAY0000995,O0097228,COD,5162.86
PAY0000996,O0027621,NetBanking,10996.94
PAY0000997,O0086008,COD,5533.53
PAY0000998,O0083561,UPI,608.15
PAY0000999,O0046384,COD,16592.26
PAY0001000,O0038356,UPI,22970.25
PAY0001001,O0025729,Unknown,19974.09
PAY0001002,O0085500,Unknown,18458.35
PAY0001003,O0089683,COD,17795.16
PAY0001004,O0019616,NetBanking,11171.21
PAY0001005,O0086572,NetBanking,10979.13
PAY0001006,O0049118,Unknown,4633.09
PAY0001007,O0077730,NetBanking,3143.36
PAY0001008,O0065050,Unknown,8108.61
PAY0001009,O0085926,Unknown,16824.51
PAY0001010,O0078527,Unknown,23659.06
PAY0001011,O0001165,Card,520.32
PAY0001012,O0042916,Unknown,678.11
PAY0001013,O0088916,NetBanking,24401.05
PAY0001014,O0022070,Unknown,-17.67
PAY0001015,O0059717,NetBanking,15624.89
PAY0001016,O0071344,Card,22915.02
PAY0001017,O0039147,UPI,23959.36
PAY0001018,O0097074,NetBanking,717.19
PAY0001019,O0084488,COD,16317.7
PAY0001020,O0019271,UPI,19597.28
PAY0001021,O0040988,Unknown,9299.51
PAY0001022,O0043554,Unknown,19069.78
PAY0001023,O0085168,NetBanking,17668.67
PAY0001024,O0057950,Card,20647.46
PAY0001025,O0020647,Unknown,2537.7
PAY0001026,O0040870,COD,8762.56
PAY0001027,O0060836,Card,8675.58
PAY0001028,O0091671,COD,4366.21
PAY0001029,O0042173,UPI,7544.93
PAY0001030,O0028737,COD,1269.26
PAY0001031,O0014670,UPI,14414.93
PAY0001032,O0084892,Unknown,14304.95
PAY0001033,O0035893,NetBanking,2026.83
PAY0001034,O0073218,UPI,12534.3
PAY0001035,O0008962,Unknown,8383.83
PAY0001036,O0020016,Card,14642.07
PAY0001037,O0034051,NetBanking,14504.98
PAY0001038,O0057522,UPI,14079.77
PAY0001039,O0020922,COD,10624.6
PAY0001040,O0060366,UPI,13047.4
PAY0001041,O0021378,COD,9050.9
PAY0001042,O0047331,UPI,23863.51
PAY0001043,O0045564,UPI,6214.38
PAY0001044,O0001544,NetBanking,10789.6
PAY0001045,O0011335,UPI,10579.76
PAY0001046,O0020516,NetBanking,4041.11
PAY0001047,O0027156,Card,3210.64
PAY0001048,O0068194,Card,234.93
PAY0001049,O0075084,UPI,12051.0
PAY0001050,O0050652,UPI,22675.47
PAY0001052,O0013656,Card,6921.65
PAY0001053,O0096443,COD,21946.91
PAY0001054,O0007957,UPI,24474.9
PAY0001055,O0074992,UPI,13497.0
PAY0001056,O0038760,COD,5772.95
PAY0001057,O0011176,Card,7300.6
PAY0001058,O0004831,NetBanking,2038.99
PAY0001059,O0060758,COD,7011.62
PAY0001060,O0055051,Unknown,22983.97
PAY0001061,O0053871,Card,15800.93
PAY0001062,O0078583,NetBanking,5050.18
PAY0001063,O0086887,UPI,1081.31
PAY0001064,O0091712,NetBanking,11856.4
PAY0001065,O0029952,Unknown,1796.83
PAY0001066,O0067041,UPI,9783.82
PAY0001067,O0018870,COD,7201.18
PAY0001068,O0062166,UPI,11026.19
PAY0001069,O0026300,UPI,4301.63
PAY0001070,O0083548,UPI,3915.82
PAY0001071,O0036702,Unknown,19138.51
PAY0001072,O0061177,UPI,20511.71
PAY0001073,O0039601,Card,7046.92
PAY0001074,O0037896,Card,13721.37
PAY0001075,O0028725,UPI,16406.34
PAY0001076,O0027434,UPI,4635.14
PAY0001077,O0075914,Card,5172.96
PAY0001078,O0002474,UPI,24015.6
PAY0001079,O0086406,COD,19423.24
PAY0001080,O0068779,UPI,16741.35
PAY0001081,O0049510,NetBanking,24764.64
PAY0001082,O0037680,UPI,3095.79
PAY0001083,O0031240,UPI,3720.55
PAY0001084,O0070964,COD,9143.76
PAY0001085,O0077371,Unknown,18731.12
PAY0001086,O0020231,NetBanking,2063.46
PAY0001087,O0020548,Card,5858.84
PAY0001088,O0092276,UPI,4893.6
PAY0001089,O0000864,COD,12247.33
PAY0001090,O0073019,UPI,10731.55
PAY0001091,O0098397,Unknown,3257.73
PAY0001092,O0057276,Unknown,7320.42
PAY0001093,O0043535,Card,22251.09
PAY0001094,O0007475,UPI,17093.74
PAY0001095,O0002297,Unknown,13469.0
PAY0001096,O0020578,UPI,13617.74
PAY0001097,O0043887,COD,15726.44
PAY0001098,O0069963,NetBanking,23815.04
PAY0001099,O0032180,UPI,11764.18
PAY0001100,O0000226,Card,13062.21
PAY0001101,O0031503,Card,2716.47
PAY0001102,O0015203,UPI,5690.01
PAY0001103,O0062484,COD,7803.86
PAY0001104,O0098446,UPI,22007.61
PAY0001105,O0084142,COD,11730.99
PAY0001106,O0004546,Card,20630.79
PAY0001107,O0031765,UPI,17124.28
PAY0001108,O0084228,COD,21921.73
PAY0001109,O0006200,COD,24545.18
PAY0001110,O0060058,NetBanking,11490.11
PAY0001111,O0062770,NetBanking,10721.57
PAY0001112,O0018017,NetBanking,11279.14
PAY0001113,O0085456,Card,11348.85
PAY0001114,O0012325,UPI,7201.92
PAY0001115,O0098962,UPI,19706.55
PAY0001116,O0084272,Unknown,13400.4
PAY0001117,O0017613,Card,22629.78
PAY0001118,O0045519,Card,6240.8
PAY0001119,O0052467,COD,11985.02
PAY0001120,O0081583,COD,17794.78
PAY0001121,O0024581,UPI,3680.53
PAY0001122,O0017229,COD,22880.96
PAY0001123,O0049956,UPI,11330.3
PAY0001124,O0063791,Card,19960.79
PAY0001125,O0057197,NetBanking,14216.58
PAY0001126,O0007790,UPI,7786.82
PAY0001127,O0008236,Unknown,11229.26
PAY0001128,O0048018,NetBanking,24263.81
PAY0001129,O0085314,Card,21658.64
PAY0001130,O0082455,UPI,6344.41
PAY0001131,O0022727,Card,11889.4
PAY0001132,O0084706,Unknown,4902.37
PAY0001133,O0021385,COD,16475.6
PAY0001134,O0040527,UPI,20639.94
PAY0001135,O0097724,UPI,12443.47
PAY0001136,O0069351,NetBanking,3344.0
PAY0001137,O0048955,Card,1678.65
PAY0001138,O0044083,Card,19943.98
PAY0001139,O0001473,Unknown,12831.31
PAY0001140,O0002836,Card,6053.1
PAY0001141,O0081792,UPI,8805.14
PAY0001142,O0047515,UPI,4747.52
PAY0001143,O0091508,NetBanking,316.3
PAY0001144,O0014522,UPI,1738.55
PAY0001145,O0071656,COD,11029.91
PAY0001146,O0043377,UPI,22280.91
PAY0001147,O0065143,NetBanking,21084.97
PAY0001148,O0053728,UPI,22727.97
PAY0001149,O0044012,COD,14899.67
PAY0001150,O0038785,NetBanking,1810.63
PAY0001151,O0067801,NetBanking,8057.5
PAY0001152,O0075765,NetBanking,2967.47
PAY0001153,O0062197,NetBanking,10167.18
PAY0001154,O0010147,Card,22188.93
PAY0001155,O0051104,COD,3242.99
PAY0001156,O0031177,Card,4479.6
PAY0001157,O0054328,NetBanking,8809.12
PAY0001158,O0058487,Card,13444.57
PAY0001159,O0063848,UPI,24236.71
PAY0001160,O0003741,UPI,5110.23
PAY0001161,O0064532,UPI,6288.96
PAY0001162,O0011465,NetBanking,19617.81
PAY0001163,O0076575,Card,9424.65
PAY0001164,O0076825,Card,4532.0
PAY0001165,O0066673,Card,3885.32
PAY0001166,O0008899,NetBanking,24381.68
PAY0001167,O0021756,UPI,19079.71
PAY0001168,O0071192,Unknown,14084.48
PAY0001169,O0069644,NetBanking,2040.72
PAY0001170,O0014797,Unknown,6603.55
PAY0001171,O0066807,NetBanking,5973.03
PAY0001172,O0043877,UPI,11862.83
PAY0001173,O0013810,Card,23687.62
PAY0001174,O0092180,Unknown,5350.6
PAY0001175,O0091043,COD,9964.89
PAY0001176,O0072083,NetBanking,441.26
PAY0001177,O0009852,COD,18925.19
PAY0001178,O0081620,Card,7351.44
PAY0001179,O0040702,NetBanking,12077.63
PAY0001180,O0096995,NetBanking,23068.31
PAY0001181,O0087392,UPI,7272.5
PAY0001182,O0099534,UPI,3164.23
PAY0001183,O0017332,COD,16037.65
PAY0001184,O0011676,UPI,5084.38
PAY0001185,O0063534,Card,13368.89
PAY0001186,O0017376,NetBanking,3631.29
PAY0001187,O0086897,COD,24259.07
PAY0001188,O0086044,COD,3153.17
PAY0001189,O0072263,UPI,9131.32
PAY0001190,O0041173,UPI,2176.81
PAY0001191,O0048909,Card,13622.91
PAY0001192,O0068844,UPI,10.13
PAY0001193,O0058912,Unknown,16412.46
PAY0001194,O0084182,NetBanking,23356.04
PAY0001195,O0015736,NetBanking,21022.99
PAY0001196,O0036310,UPI,19816.99
PAY0001197,O0095978,UPI,18170.41
PAY0001198,O0076120,Card,3124.13
PAY0001199,O0000694,COD,21002.81
PAY0001200,O0062670,NetBanking,24961.36
PAY0001201,O0089154,Unknown,23154.83
PAY0001202,O0098923,UPI,21689.48
PAY0001203,O0026590,Unknown,19755.66
PAY0001204,O0036656,COD,15978.68
PAY0001205,O0048315,Unknown,149.05
PAY0001206,O0041346,UPI,17536.69
PAY0001207,O0081509,NetBanking,21379.1
PAY0001208,O0032460,Card,5968.52
PAY0001209,O0073646,COD,19843.73
PAY0001210,O0050037,NetBanking,-72.3
PAY0001211,O0035656,Unknown,20885.73
PAY0001212,O0023117,COD,6225.96
PAY0001213,O0036421,COD,7270.21
PAY0001214,O0041320,UPI,8557.31
PAY0001215,O0090920,UPI,14605.75
PAY0001216,O0048369,Card,9651.66
PAY0001217,O0030551,COD,8408.95
PAY0001218,O0036657,NetBanking,5519.7
PAY0001219,O0076932,COD,1362.1
PAY0001220,O0093683,Unknown,3765.71
PAY0001221,O0040766,UPI,15554.19
PAY0001222,O0088817,COD,3972.23
PAY0001223,O0074264,UPI,5755.32
PAY0001224,O0053974,NetBanking,13517.51
PAY0001225,O0000156,NetBanking,3621.09
PAY0001226,O0054514,UPI,5442.69
PAY0001227,O0036117,UPI,14813.48
PAY0001228,O0099222,Card,9114.75
PAY0001229,O0056869,COD,22813.89
PAY0001230,O0093774,UPI,16147.37
PAY0001231,O0068030,Card,24762.37
PAY0001232,O0056290,NetBanking,10540.49
PAY0001233,O0051453,UPI,5971.56
PAY0001234,O0016158,COD,17433.1
PAY0001235,O0017830,Unknown,3866.11
PAY0001236,O0002374,UPI,20059.28
PAY0001237,O0032382,UPI,16634.01
PAY0001238,O0056464,Card,22807.62
PAY0001239,O0085298,COD,14022.1
PAY0001240,O0044681,Unknown,3929.37
PAY0001241,O0052621,UPI,21051.27
PAY0001242,O0059596,NetBanking,7063.65
PAY0001243,O0062990,NetBanking,4643.8
PAY0001244,O0007551,Card,7404.32
PAY0001245,O0048246,COD,3987.72
PAY0001246,O0037498,Card,6680.86
PAY0001247,O0005169,Unknown,2807.71
PAY0001248,O0082743,Unknown,14006.2
PAY0001249,O0086191,Unknown,6324.72
PAY0001250,O0077612,NetBanking,658.77
PAY0001251,O0032193,UPI,2058.71
PAY0001252,O0006167,Card,23596.62
PAY0001253,O0056713,UPI,12970.48
PAY0001254,O0095614,COD,1946.2
PAY0001255,O0057097,Unknown,14721.62
PAY0001256,O0017888,UPI,10739.0
PAY0001257,O0053819,NetBanking,10179.35
PAY0001258,O0030087,UPI,6735.87
PAY0001259,O0033624,Unknown,1878.72
PAY0001260,O0044942,Unknown,1720.53
PAY0001261,O0096556,Card,2487.21
PAY0001262,O0082199,Card,23657.71
PAY0001263,O0072798,Card,14901.4
PAY0001264,O0076289,Unknown,7113.25
PAY0001265,O0046133,UPI,4186.94
PAY0001266,O0023391,NetBanking,21691.76
PAY0001267,O0045028,COD,2451.3
PAY0001268,O0019309,Unknown,6702.58
PAY0001269,O0045631,COD,24266.25
PAY0001270,O0084577,Card,1440.05
PAY0001271,O0011060,NetBanking,23524.86
PAY0001272,O0006088,NetBanking,23794.73
PAY0001273,O0037720,NetBanking,24648.67
PAY0001274,O0055937,COD,15488.56
PAY0001275,O0015275,UPI,23344.21
PAY0001276,O0097364,UPI,5672.38
PAY0001277,O0052859,UPI,24086.39
PAY0001278,O0071822,UPI,14460.09
PAY0001279,O0084081,UPI,12965.98
PAY0001280,O0018931,Unknown,4188.14
PAY0001281,O0076789,Card,1216.15
